,price,rating,name,online_order,table_booking,type,cuisines
2074,400.0,2.8,Fast And Fresh,Yes,No,Quick Bites,"North Indian, Chinese, Fast Food"
2075,1000.0,4.0,Fat Buddha,Yes,Yes,Casual Dining,"Chinese, Thai"
2076,400.0,3.3,Fat Chef Biryani Wale,Yes,No,"Takeaway, Delivery","Biryani, North Indian"
2077,300.0,3.7,Fatima Bakery,No,No,"Bakery, Quick Bites","Bakery, Fast Food"
2078,650.0,3.8,Fatso's,Yes,No,Cafe,"Cafe, American, Italian, Burger"
2079,900.0,4.1,Fattoush,Yes,No,Casual Dining,"Arabian, Mughlai, Biryani, North Indian, Chinese, Seafood"
2080,300.0,3.2,Fatty Chang,Yes,No,Quick Bites,Chinese
2081,1200.0,4.4,Fava,No,Yes,"Casual Dining, Bar","Healthy Food, Mediterranean, Desserts, Italian, Pizza, Salad, Kebab"
2082,1500.0,4.4,Fava Bistro,Yes,Yes,"Casual Dining, Bar","Mediterranean, Pizza, Italian, Beverages"
2083,700.0,3.8,Fazzito Kitchen,No,No,Casual Dining,North Indian
2084,2000.0,4.3,Feast - Sheraton Grand Bangalore Hotel at Brigade...,No,Yes,Fine Dining,"North Indian, Continental"
2085,2500.0,4.5,Feast - Sheraton Grand Bengaluru Whitefield Hotel &...,No,Yes,Fine Dining,"Continental, Asian, South Indian, North Indian"
2086,300.0,3.3,Feast and Burp,No,No,Quick Bites,North Indian
2087,1500.0,4.2,Feast India Co.,Yes,No,Casual Dining,"Awadhi, Bengali, North Indian"
2088,800.0,3.7,Feastaurant,Yes,No,Casual Dining,"Bengali, Chinese"
2089,600.0,3.8,Feaster,Yes,No,Casual Dining,"Continental, Asian, Chinese, Italian, North Indian"
2090,300.0,2.8,Feel The Taste,No,No,Quick Bites,Fast Food
2091,300.0,3.6,Feel@Home,Yes,No,"Takeaway, Delivery","North Indian, Chinese"
2092,1600.0,4.5,Fenny's Lounge And Kitchen,No,Yes,"Bar, Casual Dining","Mediterranean, Pizza, Continental, Seafood, Salad"
2093,1000.0,2.8,Ferment,No,No,"Casual Dining, Bar",Continental
2094,500.0,2.9,Fetchpod Cafe,No,No,Cafe,"Cafe, North Indian, Chinese, Continental"
2095,500.0,2.8,Fete Home Kitchen,No,No,"Takeaway, Delivery",North Indian
2096,1200.0,3.9,Fiddler's Green,No,Yes,"Casual Dining, Bar","Continental, American, Indonesian, Asian, Thai"
2097,400.0,4.0,Fiero! Pizzeria,Yes,No,Quick Bites,"Italian, Fast Food, Pizza"
2098,300.0,3.2,FIFA Cafe,No,No,Cafe,"Cafe, Beverages, Fast Food"
2099,300.0,3.6,Fill A Belly Restaurant,No,No,Quick Bites,"North Indian, Chinese, Fast Food"
2100,1200.0,3.9,Fill N Chill Resto Bar & Pub,Yes,Yes,Bar,"Finger Food, North Indian, Chinese"
2101,300.0,3.9,Fillers,Yes,No,Quick Bites,"North Indian, Fast Food"
2102,400.0,3.7,Filmy Kitchen,Yes,No,Quick Bites,"North Indian, South Indian, Italian, Chinese, Fast Food"
2103,500.0,3.1,Fine Day,No,No,Quick Bites,"Biryani, Andhra, North Indian"
2104,750.0,3.7,Fine Dine Restaurant,Yes,No,Casual Dining,"North Indian, Kerala, Chinese"
2105,500.0,3.4,Fine Food Restaurant,Yes,No,Quick Bites,"North Indian, Chinese, Fast Food"
2106,600.0,3.8,Firangi Bake,Yes,No,Delivery,"Mexican, Italian"
2107,300.0,3.7,Fire And Ice,Yes,No,"Dessert Parlor, Quick Bites","Desserts, Fast Food"
2108,1200.0,4.4,Fire Station,No,Yes,"Pub, Casual Dining","Continental, Mexican, Burger, Desserts, Italian, Pizza, North Indian, Chinese"
2109,1500.0,3.9,FireHouse - Bar & Kitchen,Yes,Yes,Pub,"Continental, American, Chinese, BBQ, Salad, Italian"
2110,400.0,3.9,Firewood Biryani,Yes,No,Quick Bites,"Biryani, Kebab, Rolls"
2111,850.0,2.8,Firki Cafe,No,Yes,Casual Dining,North Indian
2112,750.0,4.0,Fish & Fries Restaurant,No,No,Casual Dining,"Continental, Seafood, Bengali, Fast Food"
2113,350.0,3.6,Fish And Dish,Yes,No,Quick Bites,"Mangalorean, Chinese"
2114,300.0,3.4,Fish Chain,Yes,No,Quick Bites,"Seafood, BBQ, Burger, Biryani"
2115,400.0,3.7,Fish Corner,Yes,No,Quick Bites,"North Indian, Chinese, Seafood"
2116,2600.0,3.9,Fish Factory-Citrus Hotel,No,Yes,Fine Dining,Seafood
2117,450.0,3.0,Fish Palace,No,No,Quick Bites,"Mangalorean, Chinese, Seafood, North Indian"
2118,300.0,4.0,Fishing Boat,Yes,No,Quick Bites,"Kerala, South Indian, Chinese"
2119,800.0,3.9,Fishing Boat - Hotel Goyal Residency,Yes,Yes,Casual Dining,"Seafood, North Indian, Chinese, Biryani"
2120,500.0,4.2,Fishland,No,No,Casual Dining,"Seafood, North Indian, Chinese"
2121,600.0,3.9,Fishland 15,No,No,Casual Dining,"Mangalorean, Seafood"
2122,500.0,3.5,Fishland Deluxe,No,No,Quick Bites,"South Indian, North Indian, Chinese, Kebab"
2123,500.0,3.5,Fit Dish Fetish,No,No,"Takeaway, Delivery",Healthy Food
2124,400.0,3.6,Fitbakes,No,No,Delivery,"Bakery, Healthy Food"
2125,350.0,3.2,Fitnest,Yes,No,Delivery,"Healthy Food, North Indian"
2126,300.0,2.8,Five Satr Chiken,No,No,Quick Bites,Fast Food
2127,500.0,2.8,Five Senses,Yes,No,"Takeaway, Delivery","Continental, North Indian, Fast Food"
2128,750.0,3.6,Five Spice Dining,Yes,No,Casual Dining,"Chinese, North Indian, South Indian"
2129,350.0,3.8,Five Star Cafe,No,No,Quick Bites,Fast Food
2130,300.0,2.7,Five Star Chicken,No,No,Quick Bites,"Fast Food, Burger"
2131,1900.0,2.9,Flame Pub & Restaurant - Brigade Garden,No,No,"Bar, Casual Dining","Bar Food, North Indian"
2132,600.0,3.5,Flamin Grill,No,No,Casual Dining,"Lebanese, Turkish, BBQ, Burger"
2133,400.0,4.0,Flavor of Tibet,No,No,Casual Dining,Tibetan
2134,200.0,2.8,Flavored With Love,No,No,"Takeaway, Delivery",Bakery
2135,1200.0,3.4,Flavors,No,No,Casual Dining,"North Indian, South Indian, Chinese, Continental"
2136,600.0,3.5,Flavors of India,No,No,Casual Dining,"North Indian, South Indian, Andhra, Mughlai"
2137,400.0,3.3,Flavors of North,Yes,No,Quick Bites,"North Indian, Chinese, Biryani"
2138,700.0,2.9,Flavors Restaurant,No,No,Casual Dining,"North Indian, Chinese"
2139,800.0,4.0,Flavorsome Bakes,No,No,"Takeaway, Delivery","Bakery, Desserts"
2140,400.0,3.5,Flavour A Azam,No,No,Quick Bites,North Indian
2141,550.0,3.8,Flavour of China,Yes,No,Casual Dining,Chinese
2142,500.0,3.7,Flavour of Himalaya,Yes,No,Quick Bites,Asian
2143,700.0,3.0,Flavours - Octave Hotel & Spa,No,No,Casual Dining,"North Indian, Chinese"
2144,550.0,3.5,Flavours Hut,Yes,No,Casual Dining,"Kerala, North Indian, Chinese, Seafood"
2145,500.0,3.7,Flavours Inn,Yes,No,Quick Bites,"Kerala, North Indian, Chinese"
2146,800.0,3.5,Flavours Radha Hometel,No,Yes,Casual Dining,"North Indian, Continental, Chinese, South Indian"
2147,250.0,3.3,Flavours24,No,No,Dessert Parlor,"Desserts, Ice Cream"
2148,150.0,3.2,Flayvours4u,No,No,"Dessert Parlor, Beverage Shop","Ice Cream, Beverages"
2149,1400.0,4.7,Flechazo,No,Yes,Casual Dining,"Asian, Mediterranean, North Indian, BBQ"
2150,1500.0,4.4,Float,Yes,Yes,"Casual Dining, Bar","North Indian, Japanese"
2151,1800.0,4.2,Float Brewery,Yes,Yes,"Microbrewery, Casual Dining","Bar Food, Asian, European, Mediterranean"
2152,300.0,3.4,Flodeis,Yes,No,Dessert Parlor,"Desserts, Ice Cream, Beverages"
2153,400.0,3.8,Floured-Baked With Love,No,No,"Takeaway, Delivery",Bakery
2154,1000.0,3.8,Flow - Terrace Bar & Grill,No,No,"Lounge, Bar","Pizza, Continental, North Indian, Chinese"
2155,200.0,2.8,Fluffer Nutter,No,No,Quick Bites,Beverages
2156,500.0,3.1,Flying Cakes,Yes,No,Bakery,"Bakery, Desserts"
2157,400.0,3.8,FNC Seafood,No,No,Food Court,"Seafood, Fast Food"
2158,700.0,2.8,FNP Cakes N More,No,No,Delivery,Bakery
2159,150.0,2.8,Fnp Cakes 'N' More,No,No,Bakery,Bakery
2160,500.0,2.8,Fog City Cafe,Yes,No,Cafe,Fast Food
2161,1000.0,2.8,Fogg,No,Yes,Casual Dining,"Continental, Italian, Beverages"
2162,450.0,3.2,Folklore Restaurant,Yes,No,Casual Dining,"North Indian, South Indian, Kerala, Seafood"
2163,200.0,2.9,Food & Friends,Yes,No,Quick Bites,"Fast Food, Street Food"
2164,400.0,3.6,Food 4 U,No,No,Quick Bites,North Indian
2165,200.0,3.2,FOOD ADDA,No,No,Quick Bites,Fast Food
2166,500.0,2.8,Food And Biryani (FAB),No,No,"Takeaway, Delivery","Biryani, North Indian, Mughlai"
2167,300.0,3.8,Food And You,No,No,Quick Bites,"North Indian, Gujarati"
2168,350.0,3.6,Food Box,Yes,No,Quick Bites,"Fast Food, Beverages"
2169,500.0,3.6,Food Box Cafe,No,No,Casual Dining,"Mughlai, North Indian, Chinese"
2170,350.0,3.2,Food Box -The Taste Of Odisha,No,No,Quick Bites,"Chinese, Oriya, Bengali, North Indian"
2171,500.0,3.7,Food Club Restaurant,No,No,Casual Dining,"North Indian, Chinese"
2172,800.0,2.8,Food Coma,No,Yes,Casual Dining,"Continental, Seafood, Biryani, Desserts, North Indian, Chinese, Bakery, Kebab"
2173,250.0,3.3,Food Corner,No,No,Quick Bites,"North Indian, Chinese, Fast Food"
2174,300.0,3.3,Food Court,No,No,Quick Bites,"South Indian, North Indian, Chinese, Street Food"
2175,150.0,3.5,Food Dig,No,No,Quick Bites,North Indian
2176,400.0,3.3,Food Factory,Yes,No,"Takeaway, Delivery",North Indian
2177,600.0,3.3,Food Feast Multicusine Restaurant,No,No,Quick Bites,"North Indian, Chinese, Hyderabadi"
2178,750.0,3.7,Food Feed Restaurant,No,No,Casual Dining,"Arabian, Chinese, Kerala, North Indian"
2179,350.0,3.8,Food Geek,Yes,No,Quick Bites,"Sandwich, Fast Food, Rolls"
2180,400.0,3.5,Food Junction,No,No,Quick Bites,"North Indian, Chinese, Street Food, Biryani"
2181,400.0,3.2,Food Ka Masti,Yes,No,Delivery,"North Indian, Chinese, South Indian"
2182,400.0,3.1,Food Lounge,Yes,No,Quick Bites,North Indian
2183,400.0,3.7,Food Lover,Yes,No,Delivery,"North Indian, Chinese"
2184,400.0,3.8,Food Magic Restaurant,Yes,No,Quick Bites,"Kerala, North Indian, Chinese, Arabian"
2185,200.0,3.3,Food Memories,No,No,Quick Bites,Fast Food
2186,450.0,3.0,Food Mingo,Yes,No,Quick Bites,"North Indian, Chinese"
2187,350.0,3.7,Food Mood,Yes,No,Delivery,North Indian
2188,300.0,3.2,Food N Joyy,Yes,No,Quick Bites,"Fast Food, Chinese, Street Food"
2189,200.0,3.7,Food Of Punjab,No,No,Quick Bites,North Indian
2190,500.0,3.3,Food Paradise,No,No,Quick Bites,"North Indian, Chinese, Bengali, Biryani"
2191,400.0,3.1,Food Planet,No,No,Quick Bites,"North Indian, Chinese, Kerala"
2192,150.0,2.8,Food Plaza,No,No,Quick Bites,"South Indian, North Indian, Chinese"
2193,450.0,3.2,Food Point,No,No,Casual Dining,North Indian
2194,700.0,3.3,Food Point Family Restauarant,Yes,No,Casual Dining,"North Indian, Chinese, Mughlai"
2195,900.0,4.3,Food Ras,Yes,Yes,Casual Dining,"North Indian, Chinese, Japanese, European, Seafood"
2196,700.0,3.3,Food Republic Resto,Yes,No,Casual Dining,"North Indian, Chinese"
2197,500.0,2.8,Food Singh,No,No,Delivery,North Indian
2198,400.0,4.0,Food Springs,Yes,No,Quick Bites,"South Indian, Chinese"
2199,250.0,3.2,Food Square,Yes,No,Quick Bites,"Chinese, Street Food, Rolls"
2200,500.0,3.2,Food Star,No,No,Casual Dining,"North Indian, Chinese"
2201,500.0,2.5,Food Theory,No,No,Delivery,"Biryani, North Indian, Italian, Chinese, Sandwich, Desserts"
2202,500.0,3.1,Food Time Now,Yes,No,"Takeaway, Delivery","North Indian, Mughlai, Biryani"
2203,200.0,3.2,Food Town,Yes,No,Delivery,Chinese
2204,300.0,3.3,Food Treat,Yes,No,Quick Bites,"North Indian, South Indian"
2205,400.0,3.4,Food Xpress,No,No,Quick Bites,"North Indian, South Indian, Biryani, Chinese"
2206,300.0,3.4,Food Zone,Yes,No,Quick Bites,"North Indian, Chinese"
2207,500.0,3.3,FoodandSnack.com,No,No,Delivery,"South Indian, North Indian"
2208,300.0,2.8,Foodbell,Yes,No,"Takeaway, Delivery","North Indian, Chinese, Biryani"
2209,1000.0,4.0,Foodhall,Yes,No,Casual Dining,"Italian, Bakery, Fast Food"
2210,500.0,2.8,Foodiction,Yes,No,Quick Bites,"North Indian, Fast Food, Chinese, Burger"
2211,300.0,2.9,Foodie,No,No,Kiosk,"Chinese, Fast Food"
2212,1000.0,3.5,Foodie Nation,Yes,Yes,Casual Dining,"North Indian, Chinese, Arabian"
2213,400.0,3.5,Foodie's Affair,Yes,No,Quick Bites,"North Indian, Chinese"
2214,150.0,3.7,Foodies Choice,Yes,No,"Takeaway, Delivery","Arabian, Chinese, Fast Food, Beverages"
2215,300.0,3.4,Foodies Club,Yes,No,Quick Bites,"South Indian, Chinese, North Indian, Sandwich, Rolls"
2216,400.0,3.8,Foodies Delight,Yes,No,Quick Bites,"North Indian, Fast Food, Beverages"
2217,400.0,3.7,Foodies Express,Yes,No,Quick Bites,"Chinese, North Indian, Arabian, Biryani"
2218,300.0,3.4,Foodies Family Restaurant,Yes,No,Quick Bites,"North Indian, Chinese"
2219,500.0,3.1,Foodies Hub,Yes,No,Quick Bites,"North Indian, South Indian, Seafood"
2220,600.0,3.7,Foodiesthan,Yes,No,Cafe,"Cafe, Fast Food, North Indian"
2221,450.0,4.0,FoodIshq,Yes,No,Delivery,North Indian
2222,300.0,4.1,Foodism,Yes,No,Delivery,"North Indian, Chinese"
2223,300.0,3.6,Foodizo,Yes,No,Quick Bites,"Desserts, Fast Food, Continental"
2224,100.0,2.8,Foodlieious Multi Cuisine,No,No,Quick Bites,North Indian
2225,200.0,3.7,Foodmazic,No,No,Quick Bites,"BBQ, Beverages, Burger, Rolls, Tea"
2226,500.0,3.1,Foody Baba,No,No,Delivery,"North Indian, Chinese, Mughlai"
2227,250.0,3.8,Foody's,Yes,No,Quick Bites,"North Indian, South Indian"
2228,300.0,3.2,Foodys Adda,No,No,Quick Bites,Fast Food
2229,300.0,2.8,Foody's Land,Yes,No,Quick Bites,Fast Food
2230,450.0,,Foodzoo,No,No,Delivery,"Fast Food, Burger"
2231,1500.0,4.1,Forage,No,Yes,Casual Dining,"Healthy Food, Beverages, European, Salad"
2232,,,,,,,
2233,,,,,,,
2234,1800.0,4.1,Fort Kochi,No,Yes,"Casual Dining, Bar","Kerala, Seafood"
2235,400.0,3.3,Four Seasons Fast Food,No,No,Quick Bites,"North Indian, Chinese, Biryani"
2236,400.0,3.7,Four Seasons Fast Food Center,Yes,No,Quick Bites,"North Indian, Chinese, Biryani"
2237,300.0,3.5,Foxtail Rodeo,No,No,Food Truck,"Chinese, Street Food"
2238,1200.0,4.4,Foxtrot,Yes,Yes,"Pub, Casual Dining","North Indian, Chinese, Continental, Momos"
2239,1000.0,4.4,Foxtrot - House of Subculture,No,Yes,"Cafe, Lounge","Cafe, American, Asian, North Indian"
2240,700.0,3.7,Fragrant Kitchen,No,No,"Casual Dining, Cafe","North Indian, Chinese, Cafe, Desserts"
2241,300.0,3.5,Freeze It,Yes,No,Dessert Parlor,Ice Cream
2242,200.0,3.7,French Bake House,Yes,No,Bakery,"Bakery, French, Fast Food"
2243,250.0,3.3,French Bakery,No,No,Delivery,"Desserts, Bakery, Beverages"
2244,400.0,3.9,Fresh Aahar,Yes,No,Quick Bites,"Biryani, Mangalorean, Kerala"
2245,250.0,3.3,Fresh Berriz,No,No,Beverage Shop,"Beverages, Juices"
2246,400.0,3.3,Fresh Bites,Yes,No,Quick Bites,"Italian, Fast Food"
2247,400.0,3.3,Fresh Bowl,No,No,Quick Bites,"Chinese, North Indian, Fast Food"
2248,500.0,3.1,Fresh Dinner,Yes,No,"Takeaway, Delivery","North Indian, Biryani"
2249,600.0,3.3,Fresh Kitchen,Yes,No,Casual Dining,"North Indian, Chinese"
2250,150.0,3.1,Fresh Lemon Soda,No,No,Beverage Shop,"Beverages, Street Food"
2251,500.0,3.2,Fresh 'N' Grills,Yes,No,"Takeaway, Delivery","Sandwich, Salad, North Indian, Chinese"
2252,1200.0,4.1,Fresh Pressery Cafe,Yes,No,Cafe,"Cafe, Healthy Food, Salad, Beverages, Desserts"
2253,300.0,2.7,Fresh Veg,Yes,No,Quick Bites,"Street Food, North Indian"
2254,400.0,3.6,FreshEats,No,No,Food Truck,"Continental, North Indian, Thai"
2255,350.0,3.1,Freshies Gourmet Salads,Yes,No,Quick Bites,"Salad, Healthy Food"
2256,750.0,3.3,Freshkhilao,Yes,No,Casual Dining,"Chinese, North Indian, Biryani, Juices"
2257,200.0,2.8,Freshkicho,No,No,Delivery,"North Indian, South Indian, Chinese"
2258,450.0,2.8,FreshMenu,Yes,No,Delivery,"Healthy Food, Chinese, Biryani, North Indian, Continental, Salad, American, Burger"
2259,150.0,3.8,FreshPhulka,Yes,No,Quick Bites,North Indian
2260,700.0,4.0,Freskka,Yes,No,Casual Dining,"Italian, American, Asian, Continental, Mexican, Momos"
2261,600.0,3.9,Friend's Cafe,Yes,No,Quick Bites,"Fast Food, American, Chinese"
2262,200.0,2.8,Friends Chats Adda,No,No,Quick Bites,"Fast Food, Sandwich, Beverages"
2263,700.0,2.8,Friends Diner,No,No,Casual Dining,"Continental, Italian, Pizza"
2264,150.0,3.5,Friend's Kitchen,No,No,Quick Bites,"South Indian, Chinese"
2265,400.0,3.8,Friends Night Kitchen,Yes,No,"Takeaway, Delivery","Italian, Pizza"
2266,300.0,3.2,Friend's Own,Yes,No,Quick Bites,"North Indian, Bengali, Chinese"
2267,400.0,3.6,Friendz Zone,No,No,Quick Bites,"North Indian, Street Food"
2268,400.0,3.3,Fritz Haber,Yes,No,Delivery,"Ice Cream, Desserts"
2269,200.0,3.9,Frolic,Yes,No,Dessert Parlor,"Juices, Ice Cream"
2270,400.0,4.0,Frootality,No,No,"Beverage Shop, Quick Bites","Healthy Food, Beverages"
2271,400.0,3.5,FrostBite,No,No,"Dessert Parlor, Quick Bites","Desserts, Fast Food"
2272,200.0,4.0,Frosted Memories,No,No,Bakery,Bakery
2273,150.0,3.8,Frosting Flavours,No,No,Dessert Parlor,Desserts
2274,150.0,3.8,Froststicks,No,No,Food Court,"Desserts, Ice Cream"
2275,150.0,3.3,Frosty Bite,Yes,No,Beverage Shop,"Beverages, Juices"
2276,300.0,3.7,Frosty Creams,No,No,Food Truck,"Ice Cream, Desserts"
2277,250.0,2.8,Frosty Fills,Yes,No,Quick Bites,"Desserts, Ice Cream"
2278,250.0,,Frozen Bite,Yes,No,Beverage Shop,Beverages
2279,400.0,2.8,Frozen Bottle,Yes,No,Beverage Shop,"Beverages, Desserts"
2280,250.0,3.9,Frozen Coast,No,No,Dessert Parlor,"Desserts, Ice Cream"
2281,500.0,4.0,Frozenheit?,Yes,No,Dessert Parlor,Ice Cream
2282,150.0,2.8,Fruit Ball,No,No,Beverage Shop,"Juices, Sandwich"
2283,300.0,3.6,Fruit Face,Yes,No,"Quick Bites, Beverage Shop","Fast Food, Street Food, Beverages"
2284,350.0,3.3,FRYBIES,Yes,No,Quick Bites,Fast Food
2285,500.0,2.8,FTB Restaurant,Yes,No,"Takeaway, Delivery","North Indian, Bengali, Chinese, Seafood"
2286,200.0,3.2,Fudge,Yes,No,Dessert Parlor,"Desserts, Momos"
2287,600.0,3.7,Fudgy Love Designer Cakes,No,No,"Bakery, Dessert Parlor","Bakery, Desserts"
2288,2000.0,4.2,Fuel Resto Bar,No,No,Bar,"Finger Food, Mediterranean, North Indian"
2289,600.0,3.6,Fujan,Yes,No,Casual Dining,"Chinese, Thai, Seafood"
2290,600.0,3.3,Fujian Express,Yes,No,Food Court,"Thai, Chinese, Momos"
2291,200.0,4.0,Fullyfilled,Yes,No,Quick Bites,"Fast Food, Chinese, Lebanese"
2292,400.0,3.6,Fun Kitchen,Yes,No,Quick Bites,"North Indian, Chinese, Fast Food"
2293,600.0,3.5,Funjabi,No,No,Casual Dining,North Indian
2294,500.0,2.9,Funjabi Curries,Yes,No,Quick Bites,North Indian
2295,500.0,3.9,Funky Punjab,Yes,No,Casual Dining,"North Indian, Chinese"
2296,1500.0,2.0,Fusion Lounge,No,No,Lounge,Finger Food
2297,300.0,3.5,Fusion Panda,Yes,No,"Casual Dining, Quick Bites","North Indian, Kebab"
2298,450.0,3.7,Fusion Tadka,Yes,No,Delivery,"North Indian, Chinese"
2299,700.0,2.8,Fusion Theory,No,Yes,Casual Dining,"Chinese, Continental, North Indian, South Indian, Beverages"
2300,400.0,3.3,G Resto Cafe,No,No,Cafe,"Cafe, Fast Food, Beverages"
2301,150.0,3.5,G. P. S. Kaapi Thindi,No,No,Quick Bites,Street Food
2302,200.0,3.7,G8 Punjabi Tadka,No,No,Quick Bites,North Indian
2303,,3.7,Gabbar Chai,No,No,Cafe,"Cafe, Tea"
2304,400.0,3.2,Galaxy 2 Restaurant,No,No,Quick Bites,"North Indian, Chinese, Kerala, Arabian"
2305,400.0,3.7,Gali Parathae Wali,Yes,No,Quick Bites,"North Indian, Chinese, Street Food, Sandwich"
2306,1000.0,4.5,Galito's,Yes,No,Casual Dining,"African, Burger"
2307,200.0,3.4,Galli Belly,Yes,No,Quick Bites,"Sandwich, Rolls"
2308,1600.0,3.5,Gallop Bar - Davanam Sarovar Portico Suites,No,No,Lounge,Finger Food
2309,1400.0,3.6,Gallops,No,No,Lounge,"Chinese, Continental, North Indian"
2310,200.0,3.9,Gama Gama,Yes,No,Quick Bites,South Indian
2311,500.0,3.6,Game Of Pizzas,No,No,Delivery,Italian
2312,400.0,3.7,Game Of Tandoors,Yes,No,Quick Bites,"North Indian, Rolls"
2313,800.0,3.2,Gam's Delicacy,No,No,Casual Dining,"North Indian, Chinese, Assamese"
2314,600.0,3.9,Ganache - The Ritz-Carlton,No,No,Dessert Parlor,Bakery
2315,900.0,3.6,Gandharva Family Restaurant,No,No,Casual Dining,"North Indian, Chinese"
2316,200.0,4.0,Ganesh Bhavan,Yes,No,Quick Bites,South Indian
2317,100.0,3.7,Ganesh Chats,No,No,Quick Bites,"Street Food, Fast Food"
2318,150.0,3.7,Ganesh Darshini,No,No,Quick Bites,"South Indian, Fast Food"
2319,200.0,2.8,Ganesh Food Joint,Yes,No,Quick Bites,"South Indian, Chinese"
2320,300.0,3.7,Ganesh Grand,Yes,No,Quick Bites,"South Indian, North Indian, Desserts"
2321,300.0,3.7,Ganesh Restaurant,Yes,No,Quick Bites,"Chinese, Street Food"
2322,200.0,3.5,Ganga Foods,Yes,No,Quick Bites,"South Indian, Chinese"
2323,150.0,3.1,Ganga Sagar,No,No,Quick Bites,Street Food
2324,400.0,3.1,Gangothri Kabab Corner,No,No,Quick Bites,North Indian
2325,300.0,3.7,Gangothri Veg Restaurant,Yes,No,Quick Bites,"North Indian, South Indian, Chinese"
2326,150.0,3.8,Gangotree,No,No,Quick Bites,Street Food
2327,200.0,3.8,Gappe,Yes,No,Kiosk,Street Food
2328,400.0,2.8,Garage Food Company,Yes,No,Quick Bites,"Chinese, Momos"
2329,400.0,3.2,Garage Pizza,No,No,Quick Bites,Pizza
2330,200.0,2.8,Garden City Mobile Biryani,No,No,Food Truck,Biryani
2331,200.0,3.9,Garden Fresh,Yes,No,Beverage Shop,"Healthy Food, Juices"
2332,400.0,2.8,Garden Hotel,No,No,Quick Bites,"North Indian, Chinese, South Indian"
2333,200.0,3.4,Garden Kabab Corner,Yes,No,Quick Bites,"North Indian, Chinese"
2334,350.0,3.2,Garma Garam,Yes,No,Quick Bites,"North Indian, Chinese, Biryani, Rolls"
2335,250.0,3.8,Gaura's Secret Recipe,Yes,No,Delivery,"North Indian, Gujarati, Rajasthani"
2336,250.0,2.8,Gavran Misal,Yes,No,Quick Bites,Street Food
2337,200.0,3.0,Geetha Cafe,No,No,Quick Bites,South Indian
2338,200.0,2.9,Gelato Italiano,Yes,No,Dessert Parlor,"Ice Cream, Bakery, Desserts"
2339,200.0,3.8,Gelato Pazzo,No,No,Dessert Parlor,Desserts
2340,300.0,3.3,GET ur FIX @ Chote Miya,No,No,Quick Bites,Fast Food
2341,200.0,3.3,Ghar Ka Bhojan,No,No,Delivery,"North Indian, Healthy Food"
2342,550.0,3.1,Ghar Ka Chulha,Yes,No,Casual Dining,"North Indian, Chinese"
2343,150.0,3.7,Ghar Ka Khana,Yes,No,Quick Bites,North Indian
2344,500.0,3.7,Ghar Ki Rasoi,Yes,No,Casual Dining,North Indian
2345,250.0,3.7,Gharelu Zaika,Yes,No,Delivery,North Indian
2346,400.0,3.1,Ghee Biryani House,Yes,No,Quick Bites,"North Indian, Biryani, Chinese, Arabian"
2347,500.0,3.4,Ghee Biryanis,Yes,No,"Takeaway, Delivery","Biryani, North Indian"
2348,300.0,3.8,Ghee Positive,Yes,No,Quick Bites,"North Indian, Chinese"
2349,600.0,3.3,Ghee Rice Family Restaurant,No,No,Casual Dining,"North Indian, Chinese, Biryani"
2350,1200.0,4.3,Gilly's Restobar,No,Yes,"Pub, Casual Dining","Continental, North Indian, Chinese, Salad"
2351,2000.0,4.2,Ging - Royal Orchid Central,Yes,Yes,"Bar, Casual Dining",Asian
2352,350.0,3.6,Ginger,Yes,No,Quick Bites,"North Indian, Chinese"
2353,350.0,3.6,Ginger & Garlic,Yes,No,Quick Bites,"South Indian, North Indian, Chinese"
2354,750.0,3.9,Ginger Greens,No,Yes,Casual Dining,"Andhra, Chinese, North Indian"
